date,Monetary authority; gross saving,Monetary authority; gross fixed investment, nonresidential structures, equipment, and intellectual property products,Monetary authority; total financial assets,Monetary authority; U.S. official reserve assets,Monetary authority; SDR certificates issued by federal government; asset,Monetary authority; Treasury currency; asset,Monetary authority; Federal Reserve float; asset,Monetary authority; loans to depository institutions, including AMLF, MMLF, and PPPLF; asset,Monetary authority; loans to domestic banks through the discount window; asset,U.S.-chartered depository institutions; commercial paper funded by borrowing from the Asset-Backed Commercial Paper Money Market Mutual Fund Liquidity Facility (AMLF) and Money Market Mutual Fund Liquidity Facility (MMLF); asset,Monetary authority; loans to depository institutions under the Paycheck Protection Program Liquidity Facility (PPPLF), assets,Monetary authority; security repurchase agreements; asset,Monetary authority; debt securities; asset,Monetary authority; bankers' acceptances; asset,Monetary authority; total Treasury securities; asset,Monetary authority; Treasury bills; asset,Monetary authority; other Treasury securities, excluding Treasury bills; asset,Monetary authority; agency- and GSE-backed securities; asset,Monetary authority; agency mortgage-backed securities; asset,Monetary authority; agency- and GSE-backed securities other than MBS; asset,Monetary authority; depository institution loans n.e.c.; asset,Monetary authority; depository institution loans n.e.c. to households under Term Asset-Backed Securities Loan Facility (TALF I); asset,Monetary authority; loans to brokers and dealers; asset,Monetary authority; loans to finance companies under the Paycheck Protection Program Liquidity Facility (PPPLF); asset,Monetary authority; depository institution loans n.e.c. to other financial business; asset,Monetary authority; corporate equities; asset,Monetary authority; total miscellaneous assets,Monetary authority; nonofficial foreign currencies (swap lines); asset,Monetary authority; unidentified miscellaneous assets,Monetary authority; total liabilities,Monetary authority; depository institution reserves, excluding FHLB deposits; liability,Private depository institutions; vault cash; asset,Monetary authority; checkable deposits and currency; liability,Monetary authority; checkable deposits due to the federal government; liability,Monetary authority; Treasury cash holdings; liability,Monetary authority; deposits in Treasury general deposit account; liability,Monetary authority; deposits in Treasury temporary supplementary financing account; liability,Monetary authority; checkable deposits due to government-sponsored enterprises, including FHLB deposits; liability,Monetary authority; total checkable deposits due to other financial business; liability,Monetary authority; checkable deposits due to rest of the world; liability,Monetary authority; currency outside banks; liability,Monetary authority; security repurchase agreements; liability,Monetary authority; security repurchase agreements, reverse repurchase agreement operations; liability,Monetary authority; security repurchase agreements, excluding those in the reverse repurchase agreement operations; liability,Monetary authority; total miscellaneous liabilities,Federal government; Exchange Stabilization Fund Economic Recovery Programs investment in Money Market Mutual Fund Liquidity Facility (MMLF); asset,Monetary authority; Federal Reserve bank stock; liability,Monetary authority; unidentified miscellaneous liabilities,Monetary authority; sector discrepancy
1945:Q4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1967:Q4,8,5,3320,-454,0,24,1248,-30,-30,0,0,-141,2593,15,2578,1878,700,0,0,0,0,0,0,0,0,0,80,0,80,3466,1053,-321,2580,233,-179,412,0,0,0,-32,2379,0,0,0,154,0,9,145,150
1968:Q1,2,5,-878,-1299,0,171,-1139,1249,1249,0,0,-259,540,25,515,186,329,0,0,0,0,0,0,0,0,0,-142,0,-142,-1088,140,319,-1540,-371,-213,-158,0,0,0,52,-1221,0,0,0,-7,0,14,-21,-213
1968:Q2,3,5,1519,-255,0,-91,594,-1098,-1098,0,0,0,2769,34,2735,2219,516,0,0,0,0,0,0,0,0,0,-401,0,-401,1510,230,-1060,2234,-184,-293,109,0,0,0,-17,2435,0,0,0,106,0,5,101,-11
1968:Q3,5,5,1520,236,0,33,-168,1273,1273,0,0,0,90,-85,175,414,-239,0,0,0,0,0,0,0,0,0,56,0,56,1511,951,1470,-870,-88,-41,-47,0,0,0,-28,-754,0,0,0,-40,0,2,-42,-9
1968:Q4,3,5,1812,292,0,54,1712,-1377,-1377,0,0,0,541,9,532,-38,570,0,0,0,0,0,0,0,0,0,591,0,591,2010,-554,535,1719,-426,-102,-324,0,0,0,74,2071,0,0,0,310,0,11,299,197
1969:Q1,8,6,-1560,35,0,31,-1448,809,809,0,0,0,-906,16,-927,-1173,246,5,0,5,0,0,0,0,0,0,-81,0,-81,-1811,207,-705,-970,-181,20,-201,0,0,0,-73,-716,0,0,0,-343,0,11,-354,-249
1969:Q2,9,6,1135,-124,0,-90,-562,52,52,0,0,0,2047,-33,2085,1883,202,-5,0,-5,0,0,0,0,0,0,-188,0,-188,1112,-1258,-242,2307,674,-82,756,0,0,0,15,1618,0,0,0,305,0,18,287,-20
1969:Q3,9,6,1880,224,0,25,841,477,477,0,0,0,-108,19,-163,-317,154,36,0,36,0,0,0,0,0,0,421,0,421,1867,1700,692,-332,-6,49,-55,0,0,0,-9,-317,0,0,0,-193,0,7,-200,-10
1969:Q4,7,6,2547,-548,0,87,1127,-1343,-1343,0,0,0,3190,4,3222,3116,106,-36,0,-36,0,0,0,0,0,0,34,0,34,2799,-423,370,2274,84,-25,109,0,0,0,-33,2223,0,0,0,578,0,3,575,253
1970:Q1,2,7,-542,586,400,52,-1203,1371,1371,0,0,0,-1521,12,-1576,-1368,-208,43,0,43,0,0,0,0,0,0,-227,0,-227,-842,483,-380,-782,91,-76,167,0,0,0,79,-952,0,0,0,-163,0,12,-175,-305
1970:Q2,3,7,682,-420,0,86,325,-1224,-1224,0,0,0,2049,-44,2136,1510,626,-43,0,-43,0,0,0,0,0,0,-135,0,-135,672,-577,150,986,-616,-142,-474,0,0,0,-46,1648,0,0,0,113,0,4,109,-14
1970:Q3,0,7,2643,-253,0,88,-249,523,523,0,0,0,2396,55,2261,1703,558,80,0,80,0,0,0,0,0,0,138,0,138,2643,1947,170,470,241,8,233,0,0,0,-45,274,0,0,0,56,0,6,50,-7
1970:Q4,2,7,2603,-640,0,75,1948,-518,-518,0,0,0,2057,-30,2167,1855,312,-80,0,-80,0,0,0,0,0,0,-320,0,-320,2891,212,-213,2394,-98,-16,-82,0,0,0,-19,2511,0,0,0,498,0,11,487,284
1971:Q1,-18,12,604,-210,0,121,-1711,56,56,0,0,350,1934,31,1718,-327,2045,185,0,185,0,0,0,0,0,0,64,0,64,320,1782,183,-1160,-246,52,-298,0,0,0,58,-972,0,0,0,-485,0,15,-500,-314
1971:Q2,-18,13,1012,-345,0,150,-1,55,55,0,0,300,797,-76,1058,2291,-1233,-185,0,-185,0,0,0,0,0,0,56,0,56,1030,-1382,404,2040,387,-29,416,0,0,0,-32,1685,0,0,0,-32,0,12,-44,-12
1971:Q3,-19,13,1917,-242,0,127,-22,-64,-64,0,0,300,1872,29,1744,1655,89,99,0,99,0,0,0,0,0,0,-54,0,-54,1892,874,466,742,768,21,747,0,0,0,1,-27,0,0,0,-190,0,5,-195,-56
1971:Q4,-17,13,4941,5,0,80,1816,-343,-343,0,0,554,2759,39,2334,572,1762,386,0,386,0,0,0,0,0,0,70,0,70,5216,2364,-559,2869,-12,-11,-1,0,0,0,92,2789,0,0,0,542,0,8,534,245
1972:Q1,21,10,-1334,-584,0,268,-1670,991,991,0,0,-394,187,-61,-25,-480,455,273,0,273,0,0,0,0,0,0,-133,0,-133,-1608,683,509,-2532,-1154,-51,-1103,0,0,0,-190,-1188,0,0,0,-268,0,19,-287,-263
1972:Q2,21,10,1666,125,0,171,626,-900,-900,0,0,-420,2097,4,1785,1582,203,308,0,308,0,0,0,0,0,0,-33,0,-33,1686,-989,-1251,3626,543,-62,605,0,0,0,23,3060,0,0,0,300,0,11,289,30
1972:Q3,23,11,-1097,-59,0,134,443,712,712,0,0,-320,-2137,-13,-2079,-1598,-481,-45,0,-45,0,0,0,0,0,0,130,0,130,-1016,-790,2041,-2187,-486,-4,-482,0,0,0,-69,-1632,0,0,0,-80,0,6,-86,93
1972:Q4,25,11,2941,-28,0,113,232,1139,1139,0,0,-223,1481,60,1131,4,1127,290,0,290,0,0,0,0,0,0,227,0,227,3105,-1045,-174,4223,-9,-2,-7,0,0,0,140,4092,0,0,0,101,0,15,86,178
1973:Q1,24,13,1989,-115,0,107,-1853,47,47,0,0,-57,4058,74,3976,3097,879,8,0,8,0,0,0,0,0,0,-198,0,-198,1653,1226,241,70,1578,51,1527,0,0,0,73,-1581,0,0,0,116,0,14,102,-325
1973:Q2,29,14,1153,-10,0,111,-73,-258,-258,0,0,10,1190,-78,1168,1486,-318,100,0,100,0,0,0,0,0,0,183,0,183,1128,-2055,-1223,4434,630,-27,657,0,0,0,-5,3809,0,0,0,-28,0,13,-41,-10
1973:Q3,30,14,4185,18,0,83,988,2752,2752,0,0,10,479,-9,272,-147,419,216,0,216,0,0,0,0,0,0,-145,0,-145,4134,6144,2005,-4408,-2911,3,-2914,0,0,0,63,-1560,0,0,0,393,0,9,384,-35
1973:Q4,30,14,809,14,0,102,63,-3264,-3264,0,0,-10,3547,11,3234,2797,437,302,0,302,0,0,0,0,0,0,357,0,357,1198,-3902,1017,3261,205,-55,260,0,0,0,-200,3256,0,0,0,822,0,15,807,405
1974:Q1,27,15,-605,13,0,97,-877,775,775,0,0,300,-557,-38,-529,-497,-32,10,0,10,0,0,0,0,0,0,-356,0,-356,-1028,1350,-979,-615,-427,21,-448,0,0,0,119,-307,0,0,0,-784,0,28,-812,-411
1974:Q2,22,15,5212,47,0,111,75,1177,1177,0,0,300,3310,74,2355,874,1481,881,0,881,0,0,0,0,0,0,193,0,193,5156,1676,-1354,4761,761,-64,825,0,0,0,26,3974,0,0,0,73,0,6,67,-49
1974:Q3,25,16,5158,83,0,145,1424,1982,1982,0,0,300,1161,86,69,-3174,3243,1006,0,1006,0,0,0,0,0,0,63,0,63,5115,3170,2152,-403,472,44,428,0,0,0,259,-1134,0,0,0,196,0,8,188,-33
1974:Q4,33,16,-3225,-44,0,183,-1720,-4893,-4893,0,0,374,962,389,-295,2665,-2960,868,0,868,0,0,0,0,0,0,1913,0,1913,-2716,-7413,1133,3200,-367,-133,-234,0,0,0,-181,3748,0,0,0,364,0,11,353,526
1975:Q1,46,20,3229,25,0,201,162,514,514,0,0,26,2367,49,1976,-678,2654,342,0,342,0,0,0,0,0,0,-66,0,-66,2936,4594,-1078,158,562,121,441,0,0,0,79,-483,0,0,0,-738,0,5,-743,-267
1975:Q2,57,20,1040,8,100,234,-372,-252,-252,0,0,100,1371,-346,1915,1085,830,-198,0,-198,0,0,0,0,0,0,-149,0,-149,894,-4461,-478,5638,2277,58,2219,0,0,0,-148,3509,0,0,0,195,0,7,188,-109
1975:Q3,57,20,5143,93,0,247,615,841,841,0,0,100,3486,192,2525,-1750,4275,769,0,769,0,0,0,0,0,0,-239,0,-239,5140,3387,1084,768,1468,-8,1476,0,0,0,-148,-552,0,0,0,-99,0,5,-104,34
1975:Q4,46,20,1900,39,0,284,1282,-1173,-1173,0,0,120,967,267,243,1785,-1542,457,0,457,0,0,0,0,0,0,382,0,382,2381,-3311,1084,4145,163,127,36,0,0,0,178,3804,0,0,0,463,0,15,448,506
1976:Q1,19,20,1116,242,0,185,-1578,-175,-175,0,0,1370,910,-201,576,-476,1052,535,0,535,0,0,0,0,0,0,163,0,163,615,2098,-995,-283,-100,41,-141,0,0,0,-88,-95,0,0,0,-205,0,16,-221,-502
1976:Q2,-7,20,7413,381,0,155,1467,260,260,0,0,1724,3301,-179,3282,1998,1284,198,0,198,0,0,0,0,0,0,125,0,125,7430,-690,724,7555,4784,-44,4828,0,0,0,165,2606,0,0,0,-159,0,14,-173,-10
1976:Q3,-18,21,3629,-160,300,127,-766,12,12,0,0,919,3521,-273,3870,-484,4354,-76,0,-76,0,0,0,0,0,0,-324,0,-324,3631,2256,306,640,264,24,240,0,0,0,-26,402,0,0,0,429,0,6,423,-37
1976:Q4,-12,22,-2444,-332,400,135,-210,-301,-301,0,0,-907,-1004,108,-1177,326,-1503,65,0,65,0,0,0,0,0,0,-226,0,-226,-1961,-4558,-166,2716,-1863,-44,-1819,0,0,0,112,4467,0,0,0,47,0,18,29,449
1977:Q1,2,20,-1693,24,0,119,312,124,124,0,0,-4206,2133,-167,2404,599,1805,-104,0,-104,0,0,0,0,0,0,-199,0,-199,-2146,1725,3,-3302,-2613,11,-2624,0,0,0,-196,-493,0,0,0,-572,0,7,-579,-471
1977:Q2,22,21,8761,-81,0,142,691,111,111,0,0,4644,3238,14,2491,1657,834,733,0,733,0,0,0,0,0,0,16,0,16,8765,-2321,601,10227,7383,-31,7414,0,0,0,160,2684,0,0,0,258,0,10,248,5
1977:Q3,52,22,1414,-19,0,125,-1648,1032,1032,0,0,-2166,4150,-39,4242,3221,1021,-53,0,-53,0,0,0,0,0,0,-60,0,-60,1400,-609,-1399,3061,551,-6,557,0,0,0,-46,2556,0,0,0,347,0,16,331,16
1977:Q4,79,23,39,120,50,125,1854,-1027,-1027,0,0,208,-857,-4,-1487,-2487,1000,634,0,634,0,0,0,0,0,0,-434,0,-434,491,2917,2596,-5207,-8668,-42,-8626,0,0,0,53,3408,0,0,0,185,0,13,172,509
1978:Q1,123,19,-2707,62,0,110,-1078,67,67,0,0,-585,-1103,0,-1028,-3203,2175,-75,0,-75,0,0,0,0,0,0,-180,0,-180,-3243,1030,-2300,-1580,-2408,1,-2409,0,0,0,-46,874,0,0,0,-393,0,19,-412,-432
1978:Q2,163,21,11073,36,0,124,586,1096,1096,0,0,945,8208,0,7969,5722,2247,239,0,239,0,0,0,0,0,0,79,0,79,11082,20,266,10438,6853,-56,6909,0,0,0,-35,3620,0,0,0,358,0,8,350,152
1978:Q3,178,22,5386,21,50,118,401,-63,-63,0,0,-52,4950,0,5168,3471,1697,-218,0,-218,0,0,0,0,0,0,-39,0,-39,5364,-1090,253,6040,4998,-35,5033,0,0,0,-92,1134,0,0,0,161,0,6,155,134
1978:Q4,162,23,-484,2282,0,148,2797,-193,-193,0,0,-1810,-3603,0,-3549,-5393,1844,-54,0,-54,0,0,0,0,0,0,-105,0,-105,52,4393,3329,-8639,-12513,-62,-12451,0,0,0,229,3645,0,0,0,969,0,16,953,675
1979:Q1,106,20,-414,1187,0,327,-2179,-209,-209,0,0,448,-650,0,-218,-917,699,-432,0,-432,0,0,0,0,0,0,663,0,663,-1170,491,-3125,2110,1675,145,1530,0,0,0,-122,557,0,0,0,-646,0,35,-681,-670
1979:Q2,49,20,1141,-209,500,367,-413,595,595,0,0,3279,-2531,0,-2828,-2871,43,297,0,297,0,0,0,0,0,0,-447,0,-447,1125,-1307,927,1123,-2450,-14,-2436,0,0,0,19,3554,0,0,0,382,0,13,369,13
1979:Q3,6,21,4222,-1511,0,300,-1270,-402,-402,0,0,-2517,8627,0,8164,5862,2302,463,0,463,0,0,0,0,0,0,995,0,995,4220,-1318,337,4912,3165,-34,3199,0,0,0,-98,1845,0,0,0,289,0,9,280,-17
1979:Q4,-15,22,5923,256,0,266,4113,298,298,0,0,-650,1687,0,1695,1012,683,-8,0,-8,0,0,0,0,0,0,-47,0,-47,6665,703,4879,51,-2257,157,-2414,0,0,0,312,1996,0,0,0,1032,0,10,1022,705
1980:Q1,-4,28,-2970,1040,1168,261,-3085,1048,1048,0,0,-1190,-562,0,-557,-1393,836,-5,0,-5,0,0,0,0,0,0,-1650,0,-1650,-3352,2478,-3155,-1305,-1649,92,-1741,0,0,0,-213,557,0,0,0,-1370,0,14,-1384,-414
1980:Q2,9,27,7640,-248,50,171,485,-2287,-2287,0,0,-307,8988,0,8324,5930,2394,664,0,664,0,0,0,0,0,0,788,0,788,7627,1342,715,4398,808,-57,865,0,0,0,242,3348,0,0,0,1172,0,10,1162,-31
1980:Q3,31,28,-3368,265,250,130,-975,767,767,0,0,1196,-4733,0,-4640,-5874,1234,-93,0,-93,0,0,0,0,0,0,-268,0,-268,-3367,-5466,1279,2127,840,-63,903,0,0,0,-269,1556,0,0,0,-1307,0,15,-1322,4
1980:Q4,52,29,5768,2135,-750,179,1275,827,827,0,0,1267,-162,0,-119,-219,100,-43,0,-43,0,0,0,0,0,0,997,0,997,6174,-690,2501,3783,-1069,-29,-1040,0,0,0,-2,4854,0,0,0,580,0,19,561,429
1981:Q1,74,36,-4641,1199,300,172,-1206,-1153,-1153,0,0,-2598,-1650,0,-1633,-1610,-23,-17,0,-17,0,0,0,0,0,0,296,0,296,-5094,-1292,-2519,-797,27,57,-30,0,0,0,-15,-809,0,0,0,-486,0,24,-510,-416
1981:Q2,98,38,2058,52,250,154,-755,354,354,0,0,-732,2323,0,2351,1515,836,-28,0,-28,0,0,0,0,0,0,412,0,412,2056,-2538,1263,2698,-125,-16,-109,0,0,0,-60,2883,0,0,0,633,0,19,614,58
1981:Q3,107,39,5047,-433,250,155,305,1476,1476,0,0,0,4280,0,4313,3337,976,-33,0,-33,0,0,0,0,0,0,-986,0,-986,5084,3617,635,408,576,-21,597,0,0,0,33,-201,0,0,0,424,0,11,413,105
1981:Q4,91,41,5711,-377,0,169,-1049,-885,-885,0,0,3680,3872,0,3408,2429,979,464,0,464,0,0,0,0,0,0,301,0,301,6135,-2015,-562,8574,768,-13,781,0,0,0,183,7623,0,0,0,138,0,21,117,474
1982:Q1,42,45,-4012,69,250,155,120,1045,1045,0,0,-1513,-3858,0,-3746,-3816,70,-112,0,-112,0,0,0,0,0,0,-280,0,-280,-4216,1129,-2009,-2511,-1395,40,-1435,0,0,0,-132,-984,0,0,0,-825,0,20,-845,-207
1982:Q2,5,44,656,39,250,140,663,-1008,-1008,0,0,-2167,3002,0,3013,2378,635,-11,0,-11,0,0,0,0,0,0,-263,0,-263,746,-6159,3487,3457,1209,-24,1233,0,0,0,179,2069,0,0,0,-39,0,29,-68,51
1982:Q3,-2,42,8033,-43,400,135,-1995,-515,-515,0,0,5616,3533,0,3586,2388,1198,-53,0,-53,0,0,0,0,0,0,902,0,902,7813,120,-899,8617,6839,-37,6876,0,0,0,-219,1997,0,0,0,-25,0,14,-39,-264
1982:Q4,8,42,7681,461,400,131,2185,-406,-406,0,0,157,5004,0,5016,4116,900,-12,0,-12,0,0,0,0,0,0,-251,0,-251,8017,6171,332,588,-5936,6,-5942,0,0,0,-77,6601,0,0,0,926,0,18,908,302
1983:Q1,60,35,-5444,-717,0,170,-2249,2091,2091,0,0,-5773,1022,0,1044,1044,0,-22,0,-22,0,0,0,0,0,0,12,0,12,-5761,-3070,-1246,-426,-1392,69,-1461,0,0,0,152,814,0,0,0,-1019,0,34,-1053,-292
1983:Q2,87,35,6128,-297,0,179,534,802,802,0,0,1580,3835,0,3860,2744,1116,-25,0,-25,0,0,0,0,0,0,-506,0,-506,6159,-5415,2166,9172,5227,35,5192,0,0,0,-208,4153,0,0,0,236,0,28,208,82
1983:Q3,122,37,11880,-418,0,176,-1080,-1985,-1985,0,0,9345,5507,0,5660,4685,975,-153,0,-153,0,0,0,0,0,0,335,0,335,11669,2693,-3042,11650,7728,-65,7793,0,0,0,108,3814,0,0,0,368,0,25,343,-126
1983:Q4,107,40,-3158,-266,0,164,1623,-707,-707,0,0,-8915,4295,0,4387,-8473,12860,-92,0,-92,0,0,0,0,0,0,648,0,648,-2727,749,3589,-7404,-12901,-5,-12896,0,0,0,-26,5523,0,0,0,339,0,19,320,498
1984:Q1,56,33,-2134,119,0,157,-776,-22,-22,0,0,-2010,169,0,256,11941,-11685,-87,0,-87,0,0,0,0,0,0,230,0,230,-2654,721,-3665,578,63,40,23,0,0,0,48,467,0,0,0,-288,0,34,-322,-498
1984:Q2,69,35,5078,-48,0,224,-1442,3864,3864,0,0,0,1988,0,2045,562,1483,-57,0,-57,0,0,0,0,0,0,492,0,492,5172,-1915,740,6229,733,20,713,0,0,0,-97,5593,0,0,0,118,0,42,76,128
1984:Q3,143,36,7712,99,0,124,944,1873,1873,0,0,0,2151,0,2159,1559,600,-8,0,-8,0,0,0,0,0,0,2522,0,2522,7741,3360,276,4027,4059,-58,4117,0,0,0,-26,-6,0,0,0,78,0,56,22,136
1984:Q4,126,37,3924,366,0,181,566,-3056,-3056,0,0,2015,4101,0,4205,2548,1657,-104,0,-104,0,0,0,0,0,0,-249,0,-249,4187,-1793,5899,-557,-3150,48,-3198,0,0,0,36,2557,0,0,0,638,0,29,609,352
1985:Q1,-408,49,-1508,148,0,170,-557,-995,-995,0,0,-2015,1743,0,1760,434,1326,-17,0,-17,0,0,0,0,0,0,-2,0,-2,-2340,5178,-6190,-650,-2212,41,-2253,0,0,0,-28,1590,0,0,0,-678,0,61,-739,-1289
1985:Q2,-396,50,6908,112,0,195,-36,-1244,-1244,0,0,0,8058,0,8127,6832,1295,-69,0,-69,0,0,0,0,0,0,-177,0,-177,7140,239,799,6208,259,34,225,0,0,0,45,5904,0,0,0,-106,0,34,-140,-214
1985:Q3,-308,49,2842,124,0,141,-193,1182,1182,0,0,0,516,0,592,930,-338,-76,0,-76,0,0,0,0,0,0,1073,0,1073,2607,-74,2222,344,844,-42,886,0,0,0,285,-785,0,0,0,115,0,32,83,-592
1985:Q4,-324,50,16676,1567,100,128,919,540,540,0,0,5223,8096,0,8096,6194,1902,0,0,0,0,0,0,0,0,0,103,0,103,17419,1469,4433,10693,5181,4,5177,0,0,0,-184,5696,0,0,0,824,0,28,796,369
1986:Q1,-660,54,-8623,97,0,155,-428,-2242,-2242,0,0,-5223,-1218,0,-1178,-1178,0,-40,0,-40,0,0,0,0,0,0,237,0,237,-8984,2151,-4286,-5665,-6004,67,-6071,0,511,0,-202,30,0,0,0,-1184,0,40,-1224,-1074
1986:Q2,-603,52,7400,103,100,123,-277,134,134,0,0,0,7179,0,7229,7229,0,-50,0,-50,0,0,0,0,0,0,38,0,38,7090,1158,970,4920,-153,-16,-137,0,-61,0,32,5102,0,0,0,42,0,-14,56,-966
1986:Q3,-508,52,10645,199,200,108,566,-73,-73,0,0,8123,498,0,588,588,0,-90,0,-90,0,0,0,0,0,0,1025,0,1025,10727,4854,388,5448,4262,-109,4371,0,213,0,12,961,0,0,0,37,0,42,-5,-478
1986:Q4,-500,53,22498,31,0,129,412,686,686,0,0,7882,12970,0,13188,11711,1477,-218,0,-218,0,0,0,0,0,0,388,0,388,23063,11313,3043,8629,9,-65,74,0,254,0,42,8324,0,0,0,78,0,25,53,13
1987:Q1,-518,54,-13996,-622,0,168,3980,22,22,0,0,-16005,-1326,0,-1216,-963,-253,-110,0,-110,0,0,0,0,0,0,-213,0,-213,-14662,-6134,-3159,-5258,-3921,91,-4012,0,-340,0,42,-1039,0,0,0,-111,0,42,-153,-1238
1987:Q2,-478,56,11777,-1646,0,154,-3662,-615,-615,0,0,3054,13803,0,13839,4890,8949,-36,0,-36,0,0,0,0,0,0,689,0,689,11802,-5871,1457,15839,10172,-26,10198,0,-119,0,-120,5906,0,0,0,377,0,45,332,-508
1987:Q3,-512,57,-262,93,0,117,-1331,969,969,0,0,-3054,1633,0,1693,-1917,3610,-60,0,-60,0,0,0,0,0,0,1312,0,1312,2,2925,472,-3413,-4686,-32,-4654,0,-39,0,161,1151,0,0,0,18,0,48,-30,-306
1987:Q4,-499,58,13234,-1612,0,171,563,1874,1874,0,0,4961,6895,0,6965,1906,5059,-70,0,-70,0,0,0,0,0,0,382,0,382,13469,2757,436,9563,-3821,-14,-3807,0,608,0,-194,12970,0,0,0,713,0,38,675,-322
1988:Q1,34,51,-9040,-462,0,162,-513,-1504,-1504,0,0,-4961,-1410,0,-1410,-435,-975,0,0,0,0,0,0,0,0,0,-353,0,-353,-9509,-3007,-1748,-4502,-2877,33,-2910,0,-591,0,336,-1370,0,0,0,-252,0,48,-300,-486
1988:Q2,108,52,12395,107,0,162,-39,153,153,0,0,7426,4954,0,4954,-1783,6737,0,0,0,0,0,0,0,0,0,-368,0,-368,12774,-3096,2455,12968,7312,-47,7359,0,-85,0,-206,5947,0,0,0,447,0,15,432,435
1988:Q3,46,53,7409,3767,0,136,940,-310,-310,0,0,2064,1123,0,1123,1123,0,0,0,0,0,0,0,0,0,0,-311,0,-311,7067,3357,-3472,6692,3218,-43,3261,0,7,0,-51,3518,0,0,0,490,0,-13,503,-349
1988:Q4,84,54,8281,-890,0,162,87,16,16,0,0,-2629,10089,0,10089,6186,3903,0,0,0,0,0,0,0,0,0,1446,0,1446,8712,309,5468,2471,-4361,6,-4367,0,190,0,-18,6660,0,0,0,464,0,16,448,461
1989:Q1,-378,58,-12300,2052,350,237,-729,284,284,0,0,-6861,-5793,0,-5019,-4771,-248,-774,0,-774,0,0,0,0,0,0,-1840,0,-1840,-12465,-1953,-5358,-3729,-4132,62,-4194,0,-302,0,41,664,0,0,0,-1425,0,18,-1443,-601
1989:Q2,-318,59,14194,6015,3150,217,-760,-1613,-1613,0,0,0,2999,0,3124,1020,2104,-125,0,-125,0,0,0,0,0,0,4186,0,4186,13725,-13,572,13145,7708,17,7691,0,-90,0,-127,5654,0,0,0,21,0,14,7,-846
1989:Q3,-399,61,-4741,3055,0,172,704,-243,-243,0,0,0,-10815,0,-10716,-10544,-172,-99,0,-99,0,0,0,0,0,0,2386,0,2386,-5471,-5128,347,-552,1265,-34,1299,0,53,0,78,-1948,0,0,0,-138,0,53,-191,-1190
1989:Q4,-352,61,12670,1492,0,202,630,-117,-117,0,0,2117,5694,0,5724,6094,-370,-30,0,-30,0,0,0,0,0,0,2653,0,2653,13939,6074,5549,1360,-7220,15,-7235,0,1013,0,241,7326,0,0,0,956,0,45,911,856
1990:Q1,-490,63,-7602,1580,0,214,-755,1682,1682,0,0,-184,-8877,0,-8876,-9077,201,-1,0,-1,0,0,0,0,0,0,-1262,0,-1262,-7515,-2198,-5420,56,-1300,85,-1385,0,-981,0,-305,2642,0,0,0,47,0,70,-23,-466
1990:Q2,-467,63,10735,-40,0,225,280,-1577,-1577,0,0,-1933,13406,0,13484,13334,150,-78,0,-78,0,0,0,0,0,0,374,0,374,10099,207,1043,8979,678,40,638,0,-58,0,80,8279,0,0,0,-130,0,31,-161,-1165
1990:Q3,-593,63,5183,-688,0,155,1221,-81,-81,0,0,0,2921,0,2990,2990,0,-69,0,-69,0,0,0,0,0,0,1655,0,1655,4888,-2502,458,6664,2115,-53,2168,0,52,0,55,4442,0,0,0,268,0,55,213,-951
1990:Q4,-623,63,19276,495,1500,181,345,-315,-315,0,0,18354,682,0,717,692,25,-35,0,-35,0,0,0,0,0,0,-1966,0,-1966,20084,4824,7838,8462,1356,34,1322,0,-73,0,-47,7226,0,0,0,-1040,0,24,-1064,123
1991:Q1,-116,71,-15155,25,0,172,360,54,54,0,0,-18354,5875,0,5875,1725,4150,0,0,0,0,0,0,0,0,0,-3287,0,-3287,-13327,-14591,-7883,9435,2024,62,1962,0,-38,0,-154,7603,0,0,0,-288,0,78,-366,1641
1991:Q2,-131,70,5409,-568,0,175,-2140,1235,1235,0,0,1439,6390,0,6519,5069,1450,-129,0,-129,0,0,0,0,0,0,-1122,0,-1122,3923,-1866,920,4862,890,-10,900,0,17,0,-2,3957,0,0,0,7,0,44,-37,-1688
1991:Q3,-79,70,5683,-1994,0,137,-210,-1164,-1164,0,0,-1439,11011,0,11070,9255,1815,-59,0,-59,0,0,0,0,0,0,-658,0,-658,3797,5203,3130,-4851,-3900,-6,-3894,0,72,0,158,-1181,0,0,0,315,0,20,295,-2035
1991:Q4,-140,70,26370,-619,0,128,499,-97,-97,0,0,15898,7822,0,7932,4066,3866,-110,0,-110,0,0,0,0,0,0,2739,0,2739,27810,2009,4846,21205,9798,29,9769,0,1413,0,593,9401,0,0,0,-250,0,87,-337,1230
1992:Q1,263,79,-17182,492,0,121,-219,-166,-166,0,0,-14093,-774,0,-690,-3143,2453,-84,0,-84,0,0,0,0,0,0,-2543,0,-2543,-17626,67,-4265,-13111,-10776,75,-10851,0,-1451,0,-601,-283,0,0,0,-317,0,93,-410,-260
